1407452527.0,342032308.0,6,Pelvis0,0,2.13247175161,0.618895417533,1.0212714422,-0.121634552469,-0.184330577487,-0.496899733997,0.839236515056,Head0,0,1.93873940432,1.16259172048,1.5637234756,-0.050593129392,0.0276107649603,0.736801320798,0.673648123716,rElbow0,0,2.20878936527,1.25205125932,1.1573652095,0.674527437067,-0.381917213721,0.548745620754,-0.313097783785,Pelvis1,0,1.19120058286,1.02739267488,1.10942101336,-0.115857024641,-0.0495842161698,-0.845645441907,0.518654356899,Head1,0,1.55024075593,1.48167813575,1.59795397313,-0.0257988312204,0.0780774557622,0.360155869133,0.929261040364,rElbow1,0,1.70006133289,1.29598240237,1.16876683478,-0.416952435554,0.724727852441,-0.541927662042,-0.0850565429375
1407452527.0,351965463.0,6,Pelvis0,0,2.13281342352,0.618904959056,1.02122818803,-0.121689361655,-0.18353170259,-0.495965161251,0.839956172803,Head0,0,1.93880432785,1.16236120262,1.56371965473,-0.0526213886181,0.0304698225418,0.735280481899,0.675029771427,rElbow0,0,2.20886676705,1.25214690927,1.15736002528,0.673772753869,-0.381626404457,0.549704275291,-0.313395554041,Pelvis1,0,1.1916443513,1.02749134407,1.10923909079,-0.115156474314,-0.0505852385814,-0.84647747729,0.517354811036,Head1,0,1.55068354378,1.48078586844,1.59862632409,-0.026464743834,0.0786621445629,0.359251546304,0.929543011821,rElbow1,0,1.69938327759,1.29247256236,1.16867613446,-0.410014423258,0.73134470644,-0.538139996338,-0.0861883833469
1407452527.0,362066903.0,6,Pelvis0,0,2.13307725106,0.618960935821,1.02114156435,-0.122170512317,-0.184499095177,-0.496188140596,0.839542601022,Head0,0,1.93886298138,1.16208947395,1.56371838412,-0.0541619697729,0.0318099640058,0.735508394392,0.674597664537,rElbow0,0,2.20897935518,1.25204603515,1.15728887404,0.673443587576,-0.380678365866,0.550489453156,-0.313877488963,Pelvis1,0,1.19220134771,1.02778668944,1.1090729761,-0.112307423858,-0.0501067299665,-0.847260609008,0.516745409832,Head1,0,1.55113671589,1.47999604106,1.59960396932,-0.0242461609816,0.0737184459051,0.357010999376,0.93087102261,rElbow1,0,1.697539297,1.28846816963,1.16777026213,-0.4101984392,0.728661279347,-0.540409405469,-0.0935288989491
1407452527.0,372112157.0,6,Pelvis0,0,2.13329735069,0.619047902325,1.02102636362,-0.120593180856,-0.182358681381,-0.496958599289,0.839782559148,Head0,0,1.9389025321,1.16186634509,1.56375409513,-0.0523218679048,0.0310313567667,0.737637271858,0.672451286118,rElbow0,0,2.20890487772,1.25192897373,1.15731812644,0.673938217356,-0.381082068575,0.548766758708,-0.315339151922,Pelvis1,0,1.1926083435,1.02792172422,1.10896775313,-0.111585548871,-0.04979807138,-0.847589976331,0.516391372307,Head1,0,1.55146702499,1.47891625302,1.60055892023,-0.0258250242794,0.0733606360795,0.352419103859,0.932604986278,rElbow1,0,1.69394849769,1.28303815782,1.16689864856,-0.414963449338,0.727180869882,-0.539117336193,-0.0914648348155
1407452527.0,382168135.0,6,Pelvis0,0,2.13356369739,0.61914144382,1.02092466447,-0.119277370244,-0.181395985168,-0.497951736376,0.839590658448,Head0,0,1.93892998041,1.16164457897,1.56384393171,-0.0541113532176,0.0321256990512,0.738658188901,0.671136335541,rElbow0,0,2.20896707531,1.25187497061,1.15721153207,0.673357855778,-0.379626835603,0.550080921521,-0.316043736738,Pelvis1,0,1.19328202943,1.02814890638,1.10889165259,-0.111393235265,-0.050251803232,-0.84776151256,0.516107276864,Head1,0,1.55186329029,1.47790282061,1.60159443788,-0.0292560411167,0.0766885462352,0.351519505978,0.932575459602,rElbow1,0,1.69125967082,1.27819475255,1.16604464415,-0.414925735584,0.727417229754,-0.537990485403,-0.0962654944613
1407452527.0,391982879.0,6,Pelvis0,0,2.13373680268,0.619235142554,1.02077785964,-0.117804077912,-0.179651791437,-0.498405839828,0.839904192088,Head0,0,1.93892743557,1.161320762,1.56390043774,-0.0530986814456,0.0310013398092,0.739003648051,0.670889748861,rElbow0,0,2.20924994948,1.25162146724,1.157112138,0.672429576491,-0.375723013859,0.553648713601,-0.316455025943,Pelvis1,0,1.19374857562,1.02827314915,1.10874640534,-0.113022062931,-0.0515821575401,-0.848319638326,0.514702909982,Head1,0,1.55239257635,1.47669350037,1.60298218766,-0.0275724760002,0.0722042508526,0.344905148758,0.935450021693,rElbow1,0,1.68797346901,1.27246984034,1.16489008,-0.411238710065,0.732752563038,-0.533383354151,-0.0972553454562
1407452527.0,402032783.0,6,Pelvis0,0,2.13410685527,0.619102745433,1.02079038553,-0.118261685847,-0.181288575016,-0.497657217097,0.839932092791,Head0,0,1.93893389928,1.16106115794,1.5640559271,-0.047940133384,0.0274023747168,0.740960563894,0.669274455082,rElbow0,0,2.20944521402,1.2513366523,1.15708095136,0.672429677211,-0.373159539869,0.555063558928,-0.317009041763,Pelvis1,0,1.19442782407,1.02860760755,1.10858398443,-0.116103341423,-0.0540767599459,-0.847152267703,0.515682803155,Head1,0,1.55295959166,1.47528303813,1.60426137538,-0.0284861650552,0.0666527921372,0.339650566071,0.937754465022,rElbow1,0,1.68319098655,1.26626570565,1.16388928164,-0.420717145146,0.726445889955,-0.535169634274,-0.0941642994909
1407452527.0,412145584.0,6,Pelvis0,0,2.13414735791,0.619231182543,1.02065093827,-0.116481953655,-0.178432278227,-0.498857214255,0.84008056539,Head0,0,1.9388945057,1.16074250918,1.56421369411,-0.0470590819698,0.0273673693675,0.740543027331,0.669800339332,rElbow0,0,2.2095790421,1.25100988121,1.1569230089,0.672252703297,-0.370877585442,0.556502544851,-0.317539032407,Pelvis1,0,1.19520247042,1.0292122328,1.10846520177,-0.113116907507,-0.0531510745412,-0.845397397505,0.519309896692,Head1,0,1.55356594395,1.47396088096,1.60599878153,-0.0271349482839,0.0658944917881,0.333934730525,0.939898508501,rElbow1,0,1.6804298562,1.26049612511,1.16305949526,-0.415672789563,0.732650023303,-0.529753448629,-0.0990018132968
1407452527.0,422139829.0,6,Pelvis0,0,2.13431099798,0.619109529118,1.02066592383,-0.117073516315,-0.178927707694,-0.497688645103,0.840585914546,Head0,0,1.93885965259,1.16042876769,1.56436415967,-0.0486186013076,0.0282428507035,0.740501714052,0.669698278688,rElbow0,0,2.20963420209,1.25077250238,1.1564796487,0.669712276151,-0.369456072901,0.558903641544,-0.320334819897,Pelvis1,0,1.19581783479,1.02962386072,1.10840042665,-0.112990645717,-0.0532934012335,-0.844935247967,0.520074373632,Head1,0,1.55427679675,1.47276564302,1.60748662654,-0.0252848864774,0.0573265891394,0.323838806692,0.944035361612,rElbow1,0,1.67611343069,1.25414997134,1.16177041827,-0.41672727564,0.731467761898,-0.529743121278,-0.10327398753
1407452527.0,432014549.0,6,Pelvis0,0,2.13447837032,0.619012804074,1.02067412219,-0.117540796123,-0.179508472081,-0.496170379253,0.841294136702,Head0,0,1.93876382192,1.16015733776,1.56452207779,-0.0470030810651,0.0267028466897,0.741746244552,0.668498449544,rElbow0,0,2.20962159128,1.25063336903,1.15635579525,0.669262407097,-0.368822251903,0.559700402549,-0.320614154918,Pelvis1,0,1.19635577512,1.02986635699,1.1080973638,-0.112309735986,-0.0543061282,-0.846799950097,0.517075634853,Head1,0,1.5548378678,1.47076294308,1.60913319089,-0.0260306403594,0.0554956848835,0.317642046296,0.946227332699,rElbow1,0,1.67079372529,1.24753476749,1.160724006,-0.420914801477,0.731433974248,-0.52654761418,-0.10287215957
